file,site,day.train.set,detection,detection.int
audiomoth10_20220313_134000.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_134100.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_134200.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_134300.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_134400.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_134500.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_134600.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_134700.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_134800.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_134900.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_135000.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_135100.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_135200.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_135300.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_135400.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_135500.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_135600.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_135700.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_135800.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_135900.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_140000.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_140100.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_140200.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_140300.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_140400.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_140500.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_140600.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_140700.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_140800.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_140900.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_141000.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_141100.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_141200.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_141300.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_141400.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_141500.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_141600.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_141700.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_141800.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_141900.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_142000.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_142100.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_142200.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_142300.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_142400.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_142500.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_142600.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_142700.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_142800.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_142900.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_143000.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_143100.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_143200.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_143300.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_143400.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_143500.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_143600.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_143700.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_143800.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_143900.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_144000.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_144100.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_144200.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_144300.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_144400.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_144500.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_144600.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_144700.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_144800.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_144900.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_145000.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_145100.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_145200.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_145300.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_145400.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_145500.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_145600.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_145700.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_145800.WAV,Andranomiditra,3,n,0
audiomoth10_20220313_145900.WAV,Andranomiditra,3,n,0
Audiomoth11_20220319_120000.WAV,Andray N,1,n,0
Audiomoth11_20220319_120100.WAV,Andray N,1,n,0
Audiomoth11_20220319_120200.WAV,Andray N,1,n,0
Audiomoth11_20220319_120300.WAV,Andray N,1,n,0
Audiomoth11_20220319_120400.WAV,Andray N,1,n,0
Audiomoth11_20220319_120500.WAV,Andray N,1,n,0
Audiomoth11_20220319_120600.WAV,Andray N,1,n,0
Audiomoth11_20220319_120700.WAV,Andray N,1,n,0
Audiomoth11_20220319_120800.WAV,Andray N,1,n,0
Audiomoth11_20220319_120900.WAV,Andray N,1,n,0
Audiomoth11_20220319_121000.WAV,Andray N,1,n,0
Audiomoth11_20220319_121100.WAV,Andray N,1,n,0
Audiomoth11_20220319_121200.WAV,Andray N,1,n,0
Audiomoth11_20220319_121300.WAV,Andray N,1,n,0
Audiomoth11_20220319_121400.WAV,Andray N,1,n,0
Audiomoth11_20220319_121500.WAV,Andray N,1,n,0
Audiomoth11_20220319_121600.WAV,Andray N,1,n,0
Audiomoth11_20220319_121700.WAV,Andray N,1,n,0
Audiomoth11_20220319_121800.WAV,Andray N,1,n,0
Audiomoth11_20220319_121900.WAV,Andray N,1,n,0
Audiomoth11_20220319_122000.WAV,Andray N,1,n,0
Audiomoth11_20220319_122100.WAV,Andray N,1,n,0
Audiomoth11_20220319_122200.WAV,Andray N,1,n,0
Audiomoth11_20220319_122300.WAV,Andray N,1,n,0
Audiomoth11_20220319_122400.WAV,Andray N,1,n,0
Audiomoth11_20220319_122500.WAV,Andray N,1,n,0
Audiomoth11_20220319_122600.WAV,Andray N,1,n,0
Audiomoth11_20220319_122700.WAV,Andray N,1,n,0
Audiomoth11_20220319_122800.WAV,Andray N,1,n,0
Audiomoth11_20220319_122900.WAV,Andray N,1,n,0
Audiomoth11_20220319_123000.WAV,Andray N,1,n,0
Audiomoth11_20220319_123100.WAV,Andray N,1,n,0
Audiomoth11_20220319_123200.WAV,Andray N,1,n,0
Audiomoth11_20220319_123300.WAV,Andray N,1,n,0
Audiomoth11_20220319_123400.WAV,Andray N,1,n,0
Audiomoth11_20220319_123500.WAV,Andray N,1,n,0
Audiomoth11_20220319_123600.WAV,Andray N,1,n,0
Audiomoth11_20220319_123700.WAV,Andray N,1,n,0
Audiomoth11_20220319_123800.WAV,Andray N,1,n,0
Audiomoth11_20220319_123900.WAV,Andray N,1,n,0
Audiomoth11_20220319_124000.WAV,Andray N,1,n,0
Audiomoth11_20220319_124100.WAV,Andray N,1,n,0
Audiomoth11_20220319_124200.WAV,Andray N,1,n,0
Audiomoth11_20220319_124300.WAV,Andray N,1,n,0
Audiomoth11_20220319_124400.WAV,Andray N,1,n,0
Audiomoth11_20220319_124500.WAV,Andray N,1,n,0
Audiomoth11_20220319_124600.WAV,Andray N,1,n,0
Audiomoth11_20220319_124700.WAV,Andray N,1,n,0
Audiomoth11_20220319_124800.WAV,Andray N,1,n,0
Audiomoth11_20220319_124900.WAV,Andray N,1,n,0
Audiomoth11_20220319_125000.WAV,Andray N,1,n,0
Audiomoth11_20220319_125100.WAV,Andray N,1,n,0
Audiomoth11_20220319_125200.WAV,Andray N,1,n,0
Audiomoth11_20220319_125300.WAV,Andray N,1,n,0
Audiomoth11_20220319_125400.WAV,Andray N,1,n,0
Audiomoth11_20220319_125500.WAV,Andray N,1,n,0
Audiomoth11_20220319_125600.WAV,Andray N,1,n,0
Audiomoth11_20220319_125700.WAV,Andray N,1,n,0
Audiomoth11_20220319_125800.WAV,Andray N,1,n,0
Audiomoth11_20220319_125900.WAV,Andray N,1,n,0
Audiomoth11_20220319_130000.WAV,Andray N,1,n,0
Audiomoth11_20220319_130100.WAV,Andray N,1,n,0
Audiomoth11_20220319_130200.WAV,Andray N,1,n,0
Audiomoth11_20220319_130300.WAV,Andray N,1,n,0
Audiomoth11_20220319_130400.WAV,Andray N,1,n,0
Audiomoth11_20220319_130500.WAV,Andray N,1,n,0
Audiomoth11_20220319_130600.WAV,Andray N,1,n,0
Audiomoth11_20220319_130700.WAV,Andray N,1,n,0
Audiomoth11_20220319_130800.WAV,Andray N,1,n,0
Audiomoth11_20220319_130900.WAV,Andray N,1,n,0
Audiomoth11_20220319_131000.WAV,Andray N,1,n,0
Audiomoth11_20220319_131100.WAV,Andray N,1,n,0
Audiomoth11_20220319_131200.WAV,Andray N,1,n,0
Audiomoth11_20220319_131300.WAV,Andray N,1,n,0
Audiomoth11_20220319_131400.WAV,Andray N,1,n,0
Audiomoth11_20220319_131500.WAV,Andray N,1,n,0
Audiomoth11_20220319_131600.WAV,Andray N,1,n,0
Audiomoth11_20220319_131700.WAV,Andray N,1,n,0
Audiomoth11_20220319_131800.WAV,Andray N,1,n,0
Audiomoth11_20220319_131900.WAV,Andray N,1,n,0
Audiomoth11_20220319_132000.WAV,Andray N,1,n,0
Audiomoth11_20220319_132100.WAV,Andray N,1,n,0
Audiomoth11_20220319_132200.WAV,Andray N,1,n,0
Audiomoth11_20220319_132300.WAV,Andray N,1,n,0
Audiomoth11_20220319_132400.WAV,Andray N,1,n,0
Audiomoth11_20220319_132500.WAV,Andray N,1,n,0
Audiomoth11_20220319_132600.WAV,Andray N,1,n,0
Audiomoth11_20220319_132700.WAV,Andray N,1,n,0
Audiomoth11_20220319_132800.WAV,Andray N,1,n,0
Audiomoth11_20220319_132900.WAV,Andray N,1,n,0
Audiomoth11_20220319_133000.WAV,Andray N,1,n,0
Audiomoth11_20220319_133100.WAV,Andray N,1,n,0
Audiomoth11_20220319_133200.WAV,Andray N,1,n,0
Audiomoth11_20220319_133300.WAV,Andray N,1,n,0
Audiomoth11_20220319_133400.WAV,Andray N,1,n,0
Audiomoth11_20220319_133500.WAV,Andray N,1,n,0
Audiomoth11_20220319_133600.WAV,Andray N,1,n,0
Audiomoth11_20220319_133700.WAV,Andray N,1,n,0
Audiomoth11_20220319_133800.WAV,Andray N,1,n,0
Audiomoth11_20220319_133900.WAV,Andray N,1,n,0
Audiomoth11_20220319_134000.WAV,Andray N,1,n,0
Audiomoth11_20220319_134100.WAV,Andray N,1,n,0
Audiomoth11_20220319_134200.WAV,Andray N,1,n,0
Audiomoth11_20220319_134300.WAV,Andray N,1,n,0
Audiomoth11_20220319_134400.WAV,Andray N,1,n,0
Audiomoth11_20220319_134500.WAV,Andray N,1,n,0
Audiomoth11_20220319_134600.WAV,Andray N,1,n,0
Audiomoth11_20220319_134700.WAV,Andray N,1,n,0
Audiomoth11_20220319_134800.WAV,Andray N,1,n,0
Audiomoth11_20220319_134900.WAV,Andray N,1,n,0
Audiomoth11_20220319_135000.WAV,Andray N,1,n,0
Audiomoth11_20220319_135100.WAV,Andray N,1,n,0
Audiomoth11_20220319_135200.WAV,Andray N,1,n,0
Audiomoth11_20220319_135300.WAV,Andray N,1,n,0
Audiomoth11_20220319_135400.WAV,Andray N,1,n,0
Audiomoth11_20220319_135500.WAV,Andray N,1,n,0
Audiomoth11_20220319_135600.WAV,Andray N,1,n,0
Audiomoth11_20220319_135700.WAV,Andray N,1,n,0
Audiomoth11_20220319_135800.WAV,Andray N,1,n,0
Audiomoth11_20220319_135900.WAV,Andray N,1,n,0
Audiomoth11_20220319_180000.WAV,Andray N,1,n,0
Audiomoth11_20220319_180100.WAV,Andray N,1,n,0
Audiomoth11_20220319_180200.WAV,Andray N,1,n,0
Audiomoth11_20220319_180300.WAV,Andray N,1,n,0
Audiomoth11_20220319_180400.WAV,Andray N,1,n,0
Audiomoth11_20220319_180500.WAV,Andray N,1,n,0
Audiomoth11_20220319_180600.WAV,Andray N,1,n,0
Audiomoth11_20220319_180700.WAV,Andray N,1,n,0
Audiomoth11_20220319_180800.WAV,Andray N,1,n,0
Audiomoth11_20220319_180900.WAV,Andray N,1,n,0
Audiomoth11_20220319_181000.WAV,Andray N,1,n,0
Audiomoth11_20220319_181100.WAV,Andray N,1,n,0
Audiomoth11_20220319_181200.WAV,Andray N,1,n,0
Audiomoth11_20220319_181300.WAV,Andray N,1,n,0
Audiomoth11_20220319_181400.WAV,Andray N,1,n,0
Audiomoth11_20220319_181500.WAV,Andray N,1,n,0
Audiomoth11_20220319_181600.WAV,Andray N,1,n,0
Audiomoth11_20220319_181700.WAV,Andray N,1,n,0
Audiomoth11_20220319_181800.WAV,Andray N,1,n,0
Audiomoth11_20220319_181900.WAV,Andray N,1,n,0
Audiomoth11_20220319_182000.WAV,Andray N,1,n,0
Audiomoth11_20220319_182100.WAV,Andray N,1,n,0
Audiomoth11_20220319_182200.WAV,Andray N,1,n,0
Audiomoth11_20220319_182300.WAV,Andray N,1,n,0
Audiomoth11_20220319_182400.WAV,Andray N,1,n,0
Audiomoth11_20220319_182500.WAV,Andray N,1,n,0
Audiomoth11_20220319_182600.WAV,Andray N,1,n,0
Audiomoth11_20220319_182700.WAV,Andray N,1,n,0
Audiomoth11_20220319_182800.WAV,Andray N,1,n,0
Audiomoth11_20220319_182900.WAV,Andray N,1,n,0
Audiomoth11_20220319_183000.WAV,Andray N,1,n,0
Audiomoth11_20220319_183100.WAV,Andray N,1,n,0
Audiomoth11_20220319_183200.WAV,Andray N,1,n,0
Audiomoth11_20220319_183300.WAV,Andray N,1,n,0
Audiomoth11_20220319_183400.WAV,Andray N,1,n,0
Audiomoth11_20220319_183500.WAV,Andray N,1,n,0
Audiomoth11_20220319_183600.WAV,Andray N,1,n,0
Audiomoth11_20220319_183700.WAV,Andray N,1,n,0
Audiomoth11_20220319_183800.WAV,Andray N,1,n,0
Audiomoth11_20220319_183900.WAV,Andray N,1,n,0
Audiomoth11_20220319_184000.WAV,Andray N,1,n,0
Audiomoth11_20220319_184100.WAV,Andray N,1,n,0
Audiomoth11_20220319_184200.WAV,Andray N,1,n,0
Audiomoth11_20220319_184300.WAV,Andray N,1,n,0
Audiomoth11_20220319_184400.WAV,Andray N,1,n,0
Audiomoth11_20220319_184500.WAV,Andray N,1,n,0
Audiomoth11_20220319_184600.WAV,Andray N,1,n,0
Audiomoth11_20220319_184700.WAV,Andray N,1,n,0
Audiomoth11_20220319_184800.WAV,Andray N,1,n,0
Audiomoth11_20220319_184900.WAV,Andray N,1,n,0
Audiomoth11_20220319_185000.WAV,Andray N,1,n,0
Audiomoth11_20220319_185100.WAV,Andray N,1,n,0
Audiomoth11_20220319_185200.WAV,Andray N,1,n,0
Audiomoth11_20220319_185300.WAV,Andray N,1,n,0
Audiomoth11_20220319_185400.WAV,Andray N,1,n,0
Audiomoth11_20220319_185500.WAV,Andray N,1,n,0
Audiomoth11_20220319_185600.WAV,Andray N,1,n,0
Audiomoth11_20220319_185700.WAV,Andray N,1,n,0
Audiomoth11_20220319_185800.WAV,Andray N,1,n,0
Audiomoth11_20220319_185900.WAV,Andray N,1,n,0
Audiomoth11_20220319_190000.WAV,Andray N,1,n,0
Audiomoth11_20220319_190100.WAV,Andray N,1,n,0
Audiomoth11_20220319_190200.WAV,Andray N,1,y,1
Audiomoth11_20220319_190300.WAV,Andray N,1,n,0
Audiomoth11_20220319_190400.WAV,Andray N,1,n,0
Audiomoth11_20220319_190500.WAV,Andray N,1,n,0
Audiomoth11_20220319_190600.WAV,Andray N,1,n,0
Audiomoth11_20220319_190700.WAV,Andray N,1,n,0
Audiomoth11_20220319_190800.WAV,Andray N,1,n,0
Audiomoth11_20220319_190900.WAV,Andray N,1,n,0
Audiomoth11_20220319_191000.WAV,Andray N,1,n,0
Audiomoth11_20220319_191100.WAV,Andray N,1,n,0
Audiomoth11_20220319_191200.WAV,Andray N,1,n,0
Audiomoth11_20220319_191300.WAV,Andray N,1,n,0
Audiomoth11_20220319_191400.WAV,Andray N,1,n,0
Audiomoth11_20220319_191500.WAV,Andray N,1,n,0
Audiomoth11_20220319_191600.WAV,Andray N,1,n,0
Audiomoth11_20220319_191700.WAV,Andray N,1,n,0
Audiomoth11_20220319_191800.WAV,Andray N,1,n,0
Audiomoth11_20220319_191900.WAV,Andray N,1,n,0
Audiomoth11_20220319_192000.WAV,Andray N,1,n,0
Audiomoth11_20220319_192100.WAV,Andray N,1,n,0
Audiomoth11_20220319_192200.WAV,Andray N,1,n,0
Audiomoth11_20220319_192300.WAV,Andray N,1,n,0
Audiomoth11_20220319_192400.WAV,Andray N,1,n,0
Audiomoth11_20220319_192500.WAV,Andray N,1,n,0
Audiomoth11_20220319_192600.WAV,Andray N,1,n,0
Audiomoth11_20220319_192700.WAV,Andray N,1,n,0
Audiomoth11_20220319_192800.WAV,Andray N,1,n,0
Audiomoth11_20220319_192900.WAV,Andray N,1,n,0
Audiomoth11_20220319_193000.WAV,Andray N,1,n,0
Audiomoth11_20220319_193100.WAV,Andray N,1,n,0
Audiomoth11_20220319_193200.WAV,Andray N,1,n,0
Audiomoth11_20220319_193300.WAV,Andray N,1,n,0
Audiomoth11_20220319_193400.WAV,Andray N,1,n,0
Audiomoth11_20220319_193500.WAV,Andray N,1,n,0
Audiomoth11_20220319_193600.WAV,Andray N,1,n,0
Audiomoth11_20220319_193700.WAV,Andray N,1,n,0
Audiomoth11_20220319_193800.WAV,Andray N,1,n,0
Audiomoth11_20220319_193900.WAV,Andray N,1,n,0
Audiomoth11_20220319_194000.WAV,Andray N,1,n,0
Audiomoth11_20220319_194100.WAV,Andray N,1,n,0
Audiomoth11_20220319_194200.WAV,Andray N,1,n,0
Audiomoth11_20220319_194300.WAV,Andray N,1,n,0
Audiomoth11_20220319_194400.WAV,Andray N,1,n,0
Audiomoth11_20220319_194500.WAV,Andray N,1,n,0
Audiomoth11_20220319_194600.WAV,Andray N,1,n,0
Audiomoth11_20220319_194700.WAV,Andray N,1,n,0
Audiomoth11_20220319_194800.WAV,Andray N,1,n,0
Audiomoth11_20220319_194900.WAV,Andray N,1,n,0
Audiomoth11_20220319_195000.WAV,Andray N,1,n,0
Audiomoth11_20220319_195100.WAV,Andray N,1,n,0
Audiomoth11_20220319_195200.WAV,Andray N,1,n,0
Audiomoth11_20220319_195300.WAV,Andray N,1,n,0
Audiomoth11_20220319_195400.WAV,Andray N,1,n,0
Audiomoth11_20220319_195500.WAV,Andray N,1,n,0
Audiomoth11_20220319_195600.WAV,Andray N,1,n,0
Audiomoth11_20220319_195700.WAV,Andray N,1,n,0
Audiomoth11_20220319_195800.WAV,Andray N,1,n,0
Audiomoth11_20220319_195900.WAV,Andray N,1,n,0
Audiomoth11_20220329_060000.WAV,Andray N,2,n,0
Audiomoth11_20220329_060100.WAV,Andray N,2,n,0
Audiomoth11_20220329_060200.WAV,Andray N,2,n,0
Audiomoth11_20220329_060300.WAV,Andray N,2,n,0
Audiomoth11_20220329_060400.WAV,Andray N,2,n,0
Audiomoth11_20220329_060500.WAV,Andray N,2,n,0
Audiomoth11_20220329_060600.WAV,Andray N,2,n,0
Audiomoth11_20220329_060700.WAV,Andray N,2,n,0
Audiomoth11_20220329_060800.WAV,Andray N,2,n,0
Audiomoth11_20220329_060900.WAV,Andray N,2,n,0
Audiomoth11_20220329_061000.WAV,Andray N,2,n,0
Audiomoth11_20220329_061100.WAV,Andray N,2,n,0
Audiomoth11_20220329_061200.WAV,Andray N,2,n,0
Audiomoth11_20220329_061300.WAV,Andray N,2,n,0
Audiomoth11_20220329_061400.WAV,Andray N,2,n,0
Audiomoth11_20220329_061500.WAV,Andray N,2,n,0
Audiomoth11_20220329_061600.WAV,Andray N,2,n,0
Audiomoth11_20220329_061700.WAV,Andray N,2,n,0
Audiomoth11_20220329_061800.WAV,Andray N,2,n,0
Audiomoth11_20220329_061900.WAV,Andray N,2,n,0
Audiomoth11_20220329_062000.WAV,Andray N,2,n,0
Audiomoth11_20220329_062100.WAV,Andray N,2,n,0
Audiomoth11_20220329_062200.WAV,Andray N,2,n,0
Audiomoth11_20220329_062300.WAV,Andray N,2,n,0
Audiomoth11_20220329_062400.WAV,Andray N,2,n,0
Audiomoth11_20220329_062500.WAV,Andray N,2,n,0
Audiomoth11_20220329_062600.WAV,Andray N,2,n,0
Audiomoth11_20220329_062700.WAV,Andray N,2,n,0
Audiomoth11_20220329_062800.WAV,Andray N,2,n,0
Audiomoth11_20220329_062900.WAV,Andray N,2,n,0
Audiomoth11_20220329_063000.WAV,Andray N,2,n,0
Audiomoth11_20220329_063100.WAV,Andray N,2,n,0
Audiomoth11_20220329_063200.WAV,Andray N,2,n,0
Audiomoth11_20220329_063300.WAV,Andray N,2,n,0
Audiomoth11_20220329_063400.WAV,Andray N,2,n,0
Audiomoth11_20220329_063500.WAV,Andray N,2,n,0
Audiomoth11_20220329_063600.WAV,Andray N,2,n,0
Audiomoth11_20220329_063700.WAV,Andray N,2,n,0
Audiomoth11_20220329_063800.WAV,Andray N,2,n,0
Audiomoth11_20220329_063900.WAV,Andray N,2,n,0
Audiomoth11_20220329_064000.WAV,Andray N,2,n,0
Audiomoth11_20220329_064100.WAV,Andray N,2,n,0
Audiomoth11_20220329_064200.WAV,Andray N,2,n,0
Audiomoth11_20220329_064300.WAV,Andray N,2,n,0
Audiomoth11_20220329_064400.WAV,Andray N,2,n,0
Audiomoth11_20220329_064500.WAV,Andray N,2,n,0
Audiomoth11_20220329_064600.WAV,Andray N,2,n,0
Audiomoth11_20220329_064700.WAV,Andray N,2,n,0
Audiomoth11_20220329_064800.WAV,Andray N,2,n,0
Audiomoth11_20220329_064900.WAV,Andray N,2,n,0
Audiomoth11_20220329_065000.WAV,Andray N,2,n,0
Audiomoth11_20220329_065100.WAV,Andray N,2,n,0
Audiomoth11_20220329_065200.WAV,Andray N,2,n,0
Audiomoth11_20220329_065300.WAV,Andray N,2,n,0
Audiomoth11_20220329_065400.WAV,Andray N,2,n,0
Audiomoth11_20220329_065500.WAV,Andray N,2,n,0
Audiomoth11_20220329_065600.WAV,Andray N,2,n,0
Audiomoth11_20220329_065700.WAV,Andray N,2,n,0
Audiomoth11_20220329_065800.WAV,Andray N,2,n,0
Audiomoth11_20220329_065900.WAV,Andray N,2,n,0
Audiomoth11_20220329_100000.WAV,Andray N,2,n,0
Audiomoth11_20220329_100100.WAV,Andray N,2,n,0
Audiomoth11_20220329_100200.WAV,Andray N,2,n,0
Audiomoth11_20220329_100300.WAV,Andray N,2,n,0
Audiomoth11_20220329_100400.WAV,Andray N,2,n,0
Audiomoth11_20220329_100500.WAV,Andray N,2,n,0
Audiomoth11_20220329_100600.WAV,Andray N,2,n,0
Audiomoth11_20220329_100700.WAV,Andray N,2,n,0
Audiomoth11_20220329_100800.WAV,Andray N,2,n,0
Audiomoth11_20220329_100900.WAV,Andray N,2,n,0
Audiomoth11_20220329_101000.WAV,Andray N,2,n,0
Audiomoth11_20220329_101100.WAV,Andray N,2,n,0
Audiomoth11_20220329_101200.WAV,Andray N,2,n,0
Audiomoth11_20220329_101300.WAV,Andray N,2,n,0
Audiomoth11_20220329_101400.WAV,Andray N,2,n,0
Audiomoth11_20220329_101500.WAV,Andray N,2,n,0
Audiomoth11_20220329_101600.WAV,Andray N,2,n,0
Audiomoth11_20220329_101700.WAV,Andray N,2,n,0
Audiomoth11_20220329_101800.WAV,Andray N,2,n,0
Audiomoth11_20220329_101900.WAV,Andray N,2,n,0
Audiomoth11_20220329_102000.WAV,Andray N,2,n,0
Audiomoth11_20220329_102100.WAV,Andray N,2,n,0
Audiomoth11_20220329_102200.WAV,Andray N,2,n,0
Audiomoth11_20220329_102300.WAV,Andray N,2,n,0
Audiomoth11_20220329_102400.WAV,Andray N,2,n,0
Audiomoth11_20220329_102500.WAV,Andray N,2,n,0
Audiomoth11_20220329_102600.WAV,Andray N,2,n,0
Audiomoth11_20220329_102700.WAV,Andray N,2,n,0
Audiomoth11_20220329_102800.WAV,Andray N,2,n,0
Audiomoth11_20220329_102900.WAV,Andray N,2,n,0
Audiomoth11_20220329_103000.WAV,Andray N,2,n,0
Audiomoth11_20220329_103100.WAV,Andray N,2,n,0
Audiomoth11_20220329_103200.WAV,Andray N,2,n,0
Audiomoth11_20220329_103300.WAV,Andray N,2,n,0
Audiomoth11_20220329_103400.WAV,Andray N,2,n,0
Audiomoth11_20220329_103500.WAV,Andray N,2,n,0
Audiomoth11_20220329_103600.WAV,Andray N,2,n,0
Audiomoth11_20220329_103700.WAV,Andray N,2,n,0
Audiomoth11_20220329_103800.WAV,Andray N,2,n,0
Audiomoth11_20220329_103900.WAV,Andray N,2,n,0
Audiomoth11_20220329_104000.WAV,Andray N,2,n,0
Audiomoth11_20220329_104100.WAV,Andray N,2,n,0
Audiomoth11_20220329_104200.WAV,Andray N,2,n,0
Audiomoth11_20220329_104300.WAV,Andray N,2,n,0
Audiomoth11_20220329_104400.WAV,Andray N,2,n,0
Audiomoth11_20220329_104500.WAV,Andray N,2,n,0
Audiomoth11_20220329_104600.WAV,Andray N,2,n,0
Audiomoth11_20220329_104700.WAV,Andray N,2,n,0
Audiomoth11_20220329_104800.WAV,Andray N,2,n,0
Audiomoth11_20220329_104900.WAV,Andray N,2,n,0
Audiomoth11_20220329_105000.WAV,Andray N,2,n,0
Audiomoth11_20220329_105100.WAV,Andray N,2,n,0
Audiomoth11_20220329_105200.WAV,Andray N,2,n,0
Audiomoth11_20220329_105300.WAV,Andray N,2,n,0
Audiomoth11_20220329_105400.WAV,Andray N,2,n,0
Audiomoth11_20220329_105500.WAV,Andray N,2,n,0
Audiomoth11_20220329_105600.WAV,Andray N,2,n,0
Audiomoth11_20220329_105700.WAV,Andray N,2,n,0
Audiomoth11_20220329_105800.WAV,Andray N,2,n,0
Audiomoth11_20220329_105900.WAV,Andray N,2,n,0
Audiomoth11_20220329_130000.WAV,Andray N,2,n,0
Audiomoth11_20220329_130100.WAV,Andray N,2,n,0
Audiomoth11_20220329_130200.WAV,Andray N,2,n,0
Audiomoth11_20220329_130300.WAV,Andray N,2,n,0
Audiomoth11_20220329_130400.WAV,Andray N,2,n,0
Audiomoth11_20220329_130500.WAV,Andray N,2,n,0
Audiomoth11_20220329_130600.WAV,Andray N,2,n,0
Audiomoth11_20220329_130700.WAV,Andray N,2,n,0
Audiomoth11_20220329_130800.WAV,Andray N,2,n,0
Audiomoth11_20220329_130900.WAV,Andray N,2,n,0
Audiomoth11_20220329_131000.WAV,Andray N,2,n,0
Audiomoth11_20220329_131100.WAV,Andray N,2,n,0
Audiomoth11_20220329_131201.WAV,Andray N,2,n,0
Audiomoth11_20220329_131307.WAV,Andray N,2,n,0
Audiomoth11_20220329_131400.WAV,Andray N,2,n,0
Audiomoth11_20220329_131500.WAV,Andray N,2,n,0
Audiomoth11_20220329_131600.WAV,Andray N,2,n,0
Audiomoth11_20220329_131700.WAV,Andray N,2,n,0
Audiomoth11_20220329_131800.WAV,Andray N,2,n,0
Audiomoth11_20220329_131900.WAV,Andray N,2,n,0
